average_speed,borough,day_type,month,period,route_id,total_mileage,total_operating_time,trip_type
13.01,Brooklyn,2,2015-10-01T00:00:00.000,Peak,BM3,214556.4,16489.0,EXP
12.12,Brooklyn,1,2015-10-01T00:00:00.000,Off-Peak,BM4,8186065.2,675689.0,EXP
11.06,Brooklyn,1,2015-10-01T00:00:00.000,Peak,BM4,12695922,1148189.0,EXP
12.68,Brooklyn,2,2015-10-01T00:00:00.000,Off-Peak,BM4,1117270.8,88134.0,EXP
13.44,Brooklyn,2,2015-10-01T00:00:00.000,Peak,BM4,459298.8,34165.0,EXP
13.22,Brooklyn,1,2015-10-01T00:00:00.000,Off-Peak,BM5,12349695.6,934445.0,EXP
10.53,Brooklyn,1,2015-10-01T00:00:00.000,Peak,BM5,6543118.8,621403.0,EXP
14.86,Brooklyn,2,2015-10-01T00:00:00.000,Off-Peak,BM5,1747875.6,117644.0,EXP
13.69,Brooklyn,2,2015-10-01T00:00:00.000,Peak,BM5,841226.4,61451.0,EXP
11.69,Brooklyn,1,2015-10-01T00:00:00.000,Off-Peak,X27,29800569.6,2550319.0,EXP
11.28,Brooklyn,1,2015-10-01T00:00:00.000,Peak,X27,15680858.4,1390609.0,EXP
12.75,Brooklyn,2,2015-10-01T00:00:00.000,Off-Peak,X27,9369424.8,735091.0,EXP
13.28,Brooklyn,2,2015-10-01T00:00:00.000,Peak,X27,4015720.8,302374.0,EXP
12.1,Brooklyn,1,2015-10-01T00:00:00.000,Off-Peak,X28,20113736.4,1661857.0,EXP
11.16,Brooklyn,1,2015-10-01T00:00:00.000,Peak,X28,16734970.8,1500052.0,EXP
14.79,Brooklyn,1,2015-10-01T00:00:00.000,Off-Peak,X37,5725569.6,387091.0,EXP
12.32,Brooklyn,1,2015-10-01T00:00:00.000,Peak,X37,23381395.2,1897967.0,EXP
15.13,Brooklyn,1,2015-10-01T00:00:00.000,Off-Peak,X38,5811393.6,384184.0,EXP
12.03,Brooklyn,1,2015-10-01T00:00:00.000,Peak,X38,15068480.4,1252642.0,EXP
6.17,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M1,43916796,7114514.0,LCL/LTD
5.76,Manhattan,1,2015-10-01T00:00:00.000,Peak,M1,21358155.6,3705976.0,LCL/LTD
7.82,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M1,15328526.4,1960812.0,LCL/LTD
7.66,Manhattan,2,2015-10-01T00:00:00.000,Peak,M1,5305014.0,692344.0,LCL/LTD
6.28,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M10,42958396.8,6840904.0,LCL/LTD
5.41,Manhattan,1,2015-10-01T00:00:00.000,Peak,M10,19832634,3665326.0,LCL/LTD
6.49,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M10,15215558.4,2343054.0,LCL/LTD
6.35,Manhattan,2,2015-10-01T00:00:00.000,Peak,M10,5440744.8,856950.0,LCL/LTD
5.39,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M100,54957506.4,10201038,LCL/LTD
5.1,Manhattan,1,2015-10-01T00:00:00.000,Peak,M100,23165298,4545367.0,LCL/LTD
6.05,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M100,16545675.6,2736721.0,LCL/LTD
5.94,Manhattan,2,2015-10-01T00:00:00.000,Peak,M100,6385212.0,1074284.0,LCL/LTD
6.13,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M101,73346644.8,11965963,LCL/LTD
5.44,Manhattan,1,2015-10-01T00:00:00.000,Peak,M101,26937039.6,4949886.0,LCL/LTD
7.04,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M101,22263897.6,3161410.0,LCL/LTD
6.8,Manhattan,2,2015-10-01T00:00:00.000,Peak,M101,6388934.4,938859.0,LCL/LTD
6.03,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M102,46401278.4,7688915.0,LCL/LTD
4.9,Manhattan,1,2015-10-01T00:00:00.000,Peak,M102,16868268,3445395.0,LCL/LTD
6.78,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M102,17468744.4,2578206.0,LCL/LTD
6.62,Manhattan,2,2015-10-01T00:00:00.000,Peak,M102,6295579.2,951127.0,LCL/LTD
5.41,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M103,45732333.6,8448687.0,LCL/LTD
4.74,Manhattan,1,2015-10-01T00:00:00.000,Peak,M103,17507210.4,3694809.0,LCL/LTD
6.24,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M103,15481094.4,2479253.0,LCL/LTD
6.15,Manhattan,2,2015-10-01T00:00:00.000,Peak,M103,5924808.0,963631.0,LCL/LTD
5.47,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M104,41302760.4,7550190.0,LCL/LTD
4.86,Manhattan,1,2015-10-01T00:00:00.000,Peak,M104,14525467.2,2986286.0,LCL/LTD
5.68,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M104,25031440.8,4405892.0,LCL/LTD
5.26,Manhattan,2,2015-10-01T00:00:00.000,Peak,M104,7729974.0,1468212.0,LCL/LTD
5.68,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M106,7771118.4,1368930.0,LCL/LTD
5.67,Manhattan,1,2015-10-01T00:00:00.000,Peak,M106,5821336.8,1027088.0,LCL/LTD
7.89,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M106,1787076.0,226595.0,LCL/LTD
8.11,Manhattan,2,2015-10-01T00:00:00.000,Peak,M106,905277.6,111659.0,LCL/LTD
5.76,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M11,55548360,9651669.0,LCL/LTD
5.41,Manhattan,1,2015-10-01T00:00:00.000,Peak,M11,20272957.2,3744944.0,LCL/LTD
6.71,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M11,14174409.6,2112612.0,LCL/LTD
6.74,Manhattan,2,2015-10-01T00:00:00.000,Peak,M11,5743004.4,852127.0,LCL/LTD
5.63,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M116,22033022.4,3914069.0,LCL/LTD
4.86,Manhattan,1,2015-10-01T00:00:00.000,Peak,M116,12409167.6,2555716.0,LCL/LTD
5.76,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M116,7105543.2,1232974.0,LCL/LTD
5.72,Manhattan,2,2015-10-01T00:00:00.000,Peak,M116,2943536.4,514707.0,LCL/LTD
6.4,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M12,10593230.4,1655237.0,LCL/LTD
5.99,Manhattan,1,2015-10-01T00:00:00.000,Peak,M12,4736728.8,791050.0,LCL/LTD
7.51,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M12,3783337.2,503881.0,LCL/LTD
7.58,Manhattan,2,2015-10-01T00:00:00.000,Peak,M12,1874278.8,247354.0,LCL/LTD
4.72,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M14A,28656644.4,6070049.0,LCL/LTD
4.39,Manhattan,1,2015-10-01T00:00:00.000,Peak,M14A,13601181.6,3095357.0,LCL/LTD
4.9,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M14A,9788644.8,1997189.0,LCL/LTD
4.78,Manhattan,2,2015-10-01T00:00:00.000,Peak,M14A,3941092.8,823872.0,LCL/LTD
4.88,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M14D,55426482,11361459,LCL/LTD
4.64,Manhattan,1,2015-10-01T00:00:00.000,Peak,M14D,28325174.4,6099399.0,LCL/LTD
5.26,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M14D,17119857.6,3256655.0,LCL/LTD
5.15,Manhattan,2,2015-10-01T00:00:00.000,Peak,M14D,6806527.2,1322915.0,LCL/LTD
6.35,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M15,76822538.4,12092777,LCL/LTD
5.24,Manhattan,1,2015-10-01T00:00:00.000,Peak,M15,23672721.6,4515514.0,LCL/LTD
6.9,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M15,28964343.6,4197449.0,LCL/LTD
6.21,Manhattan,2,2015-10-01T00:00:00.000,Peak,M15,9286426.8,1495419.0,LCL/LTD
7.68,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M15+,86290848,11237072,SBS
7.15,Manhattan,1,2015-10-01T00:00:00.000,Peak,M15+,38946337.2,5443377.0,SBS
8.35,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M15+,29322633.6,3513457.0,SBS
8.5,Manhattan,2,2015-10-01T00:00:00.000,Peak,M15+,11335676.4,1333919.0,SBS
7.03,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M2,58077853.2,8267031.0,LCL/LTD
6.16,Manhattan,1,2015-10-01T00:00:00.000,Peak,M2,25332091.2,4113778.0,LCL/LTD
8.18,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M2,22685536.8,2774718.0,LCL/LTD
7.85,Manhattan,2,2015-10-01T00:00:00.000,Peak,M2,8517330.0,1085519.0,LCL/LTD
5.71,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M20,25312946.4,4434561.0,LCL/LTD
5.39,Manhattan,1,2015-10-01T00:00:00.000,Peak,M20,9941439.6,1846118.0,LCL/LTD
6.57,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M20,9129409.2,1390416.0,LCL/LTD
6.47,Manhattan,2,2015-10-01T00:00:00.000,Peak,M20,2952817.2,456333.0,LCL/LTD
5.43,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M21,7437160.8,1370479.0,LCL/LTD
5.26,Manhattan,1,2015-10-01T00:00:00.000,Peak,M21,5010001.2,951731.0,LCL/LTD
6.37,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M21,2872393.2,450708.0,LCL/LTD
6.46,Manhattan,2,2015-10-01T00:00:00.000,Peak,M21,1176127.2,182042.0,LCL/LTD
5.48,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M22,12835166.4,2341656.0,LCL/LTD
4.9,Manhattan,1,2015-10-01T00:00:00.000,Peak,M22,7816042.8,1594467.0,LCL/LTD
5.87,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M22,3729049.2,635368.0,LCL/LTD
6.31,Manhattan,2,2015-10-01T00:00:00.000,Peak,M22,1853686.8,293571.0,LCL/LTD
4.72,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M23,24267337.2,5144479.0,LCL/LTD
4.36,Manhattan,1,2015-10-01T00:00:00.000,Peak,M23,9699163.2,2226325.0,LCL/LTD
5.7,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M23,7940581.2,1391894.0,LCL/LTD
5.65,Manhattan,2,2015-10-01T00:00:00.000,Peak,M23,2547406.8,451210.0,LCL/LTD
5.88,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M3,45131817.6,7681821.0,LCL/LTD
5.35,Manhattan,1,2015-10-01T00:00:00.000,Peak,M3,21241087.2,3973254.0,LCL/LTD
6.64,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M3,18807962.4,2832430.0,LCL/LTD
6.97,Manhattan,2,2015-10-01T00:00:00.000,Peak,M3,7187169.6,1030660.0,LCL/LTD
4.64,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M31,34553959.2,7443494.0,LCL/LTD
4.38,Manhattan,1,2015-10-01T00:00:00.000,Peak,M31,16472232,3764399.0,LCL/LTD
5.54,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M31,9801784.8,1769464.0,LCL/LTD
5.49,Manhattan,2,2015-10-01T00:00:00.000,Peak,M31,3997339.2,728299.0,LCL/LTD
5.07,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M34+,12021634.8,2371085.0,SBS
4.79,Manhattan,1,2015-10-01T00:00:00.000,Peak,M34+,6233014.8,1299922.0,SBS
5.19,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M34+,3403195.2,655362.0,SBS
5.31,Manhattan,2,2015-10-01T00:00:00.000,Peak,M34+,1225800.0,231001.0,SBS
4.74,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M34A+,15458400,3263344.0,SBS
4.52,Manhattan,1,2015-10-01T00:00:00.000,Peak,M34A+,8229618.0,1819278.0,SBS
5.24,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M34A+,4307292.0,821711.0,SBS
5.0,Manhattan,2,2015-10-01T00:00:00.000,Peak,M34A+,1554012.0,310665.0,SBS
5.75,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M4,53210109.6,9251606.0,LCL/LTD
5.59,Manhattan,1,2015-10-01T00:00:00.000,Peak,M4,32586447.6,5826825.0,LCL/LTD
6.77,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M4,18870156,2787247.0,LCL/LTD
7.01,Manhattan,2,2015-10-01T00:00:00.000,Peak,M4,8880156.0,1266176.0,LCL/LTD
4.07,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M42,20303179.2,4989626.0,LCL/LTD
3.87,Manhattan,1,2015-10-01T00:00:00.000,Peak,M42,11487333.6,2969827.0,LCL/LTD
4.61,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M42,5282100.0,1146220.0,LCL/LTD
4.32,Manhattan,2,2015-10-01T00:00:00.000,Peak,M42,1840042.8,425988.0,LCL/LTD
6.86,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M5,73313319.6,10684350,LCL/LTD
6.37,Manhattan,1,2015-10-01T00:00:00.000,Peak,M5,30443400,4780599.0,LCL/LTD
7.37,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M5,21218932.8,2878274.0,LCL/LTD
7.82,Manhattan,2,2015-10-01T00:00:00.000,Peak,M5,8823477.6,1128998.0,LCL/LTD
4.62,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M50,12308396.4,2661615.0,LCL/LTD
4.08,Manhattan,1,2015-10-01T00:00:00.000,Peak,M50,5878713.6,1440901.0,LCL/LTD
5.63,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M50,2662297.2,472872.0,LCL/LTD
5.25,Manhattan,2,2015-10-01T00:00:00.000,Peak,M50,1021921.2,194796.0,LCL/LTD
4.5,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M57,18214660.8,4045801.0,LCL/LTD
4.26,Manhattan,1,2015-10-01T00:00:00.000,Peak,M57,10352098.8,2430507.0,LCL/LTD
5.1,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M57,6920895.6,1356769.0,LCL/LTD
4.83,Manhattan,2,2015-10-01T00:00:00.000,Peak,M57,2687346.0,556163.0,LCL/LTD
11.04,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M60+,95652316.8,8666443.0,SBS
9.48,Manhattan,1,2015-10-01T00:00:00.000,Peak,M60+,36626022,3863072.0,SBS
12.12,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M60+,45653482.8,3767721.0,SBS
11.77,Manhattan,2,2015-10-01T00:00:00.000,Peak,M60+,15394309.2,1307762.0,SBS
4.92,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M66,19616994,3989809.0,LCL/LTD
4.39,Manhattan,1,2015-10-01T00:00:00.000,Peak,M66,11246040,2559601.0,LCL/LTD
5.84,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M66,6243444.0,1068973.0,LCL/LTD
5.13,Manhattan,2,2015-10-01T00:00:00.000,Peak,M66,2272615.2,443031.0,LCL/LTD
6.25,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M7,55526090.4,8887636.0,LCL/LTD
5.34,Manhattan,1,2015-10-01T00:00:00.000,Peak,M7,20286198,3796721.0,LCL/LTD
6.9,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M7,17786700,2576463.0,LCL/LTD
6.91,Manhattan,2,2015-10-01T00:00:00.000,Peak,M7,5695426.8,823886.0,LCL/LTD
5.4,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M72,20287245.6,3754186.0,LCL/LTD
5.21,Manhattan,1,2015-10-01T00:00:00.000,Peak,M72,10340769.6,1986064.0,LCL/LTD
6.49,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M72,6302952.0,970858.0,LCL/LTD
6.03,Manhattan,2,2015-10-01T00:00:00.000,Peak,M72,2760454.8,458055.0,LCL/LTD
5.43,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M79,27128034,4996112.0,LCL/LTD
4.83,Manhattan,1,2015-10-01T00:00:00.000,Peak,M79,13982184,2892545.0,LCL/LTD
6.13,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M79,9628480.8,1571257.0,LCL/LTD
5.73,Manhattan,2,2015-10-01T00:00:00.000,Peak,M79,3165462.0,552738.0,LCL/LTD
5.41,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M8,11596233.6,2144754.0,LCL/LTD
5.08,Manhattan,1,2015-10-01T00:00:00.000,Peak,M8,5925031.2,1166125.0,LCL/LTD
5.57,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M8,2527178.4,453769.0,LCL/LTD
5.75,Manhattan,2,2015-10-01T00:00:00.000,Peak,M8,975315.6,169717.0,LCL/LTD
6.47,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M86+,40300808.4,6231169.0,SBS
5.69,Manhattan,1,2015-10-01T00:00:00.000,Peak,M86+,20539677.6,3608922.0,SBS
7.01,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M86+,13891330.8,1980747.0,SBS
6.98,Manhattan,2,2015-10-01T00:00:00.000,Peak,M86+,4927615.2,706252.0,SBS
5.85,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M9,23803164,4068282.0,LCL/LTD
5.44,Manhattan,1,2015-10-01T00:00:00.000,Peak,M9,13443595.2,2469637.0,LCL/LTD
6.5,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M9,7373016.0,1134003.0,LCL/LTD
6.84,Manhattan,2,2015-10-01T00:00:00.000,Peak,M9,2937816.0,429460.0,LCL/LTD
5.94,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M96,31086709.2,5233043.0,LCL/LTD
5.17,Manhattan,1,2015-10-01T00:00:00.000,Peak,M96,15333523.2,2968183.0,LCL/LTD
6.92,Manhattan,2,2015-10-01T00:00:00.000,Off-Peak,M96,8680964.4,1254630.0,LCL/LTD
6.48,Manhattan,2,2015-10-01T00:00:00.000,Peak,M96,2910081.6,449223.0,LCL/LTD
8.96,Manhattan,1,2015-10-01T00:00:00.000,Off-Peak,M98,7136661.6,796640.0,LCL/LTD
7.73,Manhattan,1,2015-10-01T00:00:00.000,Peak,M98,13918910.4,1800289.0,LCL/LTD
9.8,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q1,33685632,3435931.0,LCL/LTD
8.23,Queens,1,2015-10-01T00:00:00.000,Peak,Q1,14072421.6,1709934.0,LCL/LTD
10.78,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q1,11129414.4,1032858.0,LCL/LTD
10.5,Queens,2,2015-10-01T00:00:00.000,Peak,Q1,4349552.4,414418.0,LCL/LTD
10.88,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q10,120469280.4,11070530,LCL/LTD
9.2,Queens,1,2015-10-01T00:00:00.000,Peak,Q10,46062849.6,5006492.0,LCL/LTD
11.35,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q10,41501214,3657662.0,LCL/LTD
11.09,Queens,2,2015-10-01T00:00:00.000,Peak,Q10,15218942.4,1372609.0,LCL/LTD
12.37,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q100,38227348.8,3091194.0,LCL/LTD
11.29,Queens,1,2015-10-01T00:00:00.000,Peak,Q100,15784588.8,1397496.0,LCL/LTD
13.28,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q100,17899545.6,1348009.0,LCL/LTD
13.11,Queens,2,2015-10-01T00:00:00.000,Peak,Q100,5703753.6,435136.0,LCL/LTD
9.44,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q101,30479040,3228002.0,LCL/LTD
7.74,Queens,1,2015-10-01T00:00:00.000,Peak,Q101,14942152.8,1931611.0,LCL/LTD
10.46,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q101,8841931.2,844959.0,LCL/LTD
9.81,Queens,2,2015-10-01T00:00:00.000,Peak,Q101,2736720.0,279053.0,LCL/LTD
7.86,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q102,22566063.6,2871371.0,LCL/LTD
6.97,Queens,1,2015-10-01T00:00:00.000,Peak,Q102,10573556.4,1516966.0,LCL/LTD
8.74,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q102,7597774.8,869685.0,LCL/LTD
8.5,Queens,2,2015-10-01T00:00:00.000,Peak,Q102,3125354.4,367887.0,LCL/LTD
9.49,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q103,8101702.8,853799.0,LCL/LTD
8.4,Queens,1,2015-10-01T00:00:00.000,Peak,Q103,7156105.2,852129.0,LCL/LTD
10.0,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q103,3005154.0,300606.0,LCL/LTD
10.6,Queens,2,2015-10-01T00:00:00.000,Peak,Q103,1583103.6,149290.0,LCL/LTD
7.12,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q104,9049122.0,1271833.0,LCL/LTD
6.58,Queens,1,2015-10-01T00:00:00.000,Peak,Q104,4559864.4,693220.0,LCL/LTD
6.81,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q104,2705446.8,397501.0,LCL/LTD
6.91,Queens,2,2015-10-01T00:00:00.000,Peak,Q104,1127030.4,163055.0,LCL/LTD
11.04,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q11,34292077.2,3106829.0,LCL/LTD
9.56,Queens,1,2015-10-01T00:00:00.000,Peak,Q11,19860667.2,2077906.0,LCL/LTD
12.16,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q11,9373644.0,770918.0,LCL/LTD
11.66,Queens,2,2015-10-01T00:00:00.000,Peak,Q11,3220880.4,276119.0,LCL/LTD
8.72,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q110,42843362.4,4915291.0,LCL/LTD
7.73,Queens,1,2015-10-01T00:00:00.000,Peak,Q110,21154644,2736096.0,LCL/LTD
9.39,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q110,13737319.2,1463475.0,LCL/LTD
8.83,Queens,2,2015-10-01T00:00:00.000,Peak,Q110,4706672.4,533031.0,LCL/LTD
8.95,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q111,86037256.8,9609268.0,LCL/LTD
7.63,Queens,1,2015-10-01T00:00:00.000,Peak,Q111,35357457.6,4634850.0,LCL/LTD
10.06,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q111,25784186.4,2563458.0,LCL/LTD
9.95,Queens,2,2015-10-01T00:00:00.000,Peak,Q111,10061053.2,1010791.0,LCL/LTD
7.09,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q112,23299509.6,3287133.0,LCL/LTD
6.4,Queens,1,2015-10-01T00:00:00.000,Peak,Q112,13323398.4,2082107.0,LCL/LTD
7.07,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q112,7689254.4,1088205.0,LCL/LTD
6.92,Queens,2,2015-10-01T00:00:00.000,Peak,Q112,3119558.4,450970.0,LCL/LTD
11.53,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q113,38345281.2,3326472.0,LCL/LTD
10.45,Queens,1,2015-10-01T00:00:00.000,Peak,Q113,21237742.8,2032306.0,LCL/LTD
12.12,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q113,11935843.2,984667.0,LCL/LTD
12.48,Queens,2,2015-10-01T00:00:00.000,Peak,Q113,5835312.0,467484.0,LCL/LTD
11.02,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q114,62488695.6,5672886.0,LCL/LTD
9.7,Queens,1,2015-10-01T00:00:00.000,Peak,Q114,22239097.2,2293697.0,LCL/LTD
11.42,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q114,24413688,2138143.0,LCL/LTD
11.07,Queens,2,2015-10-01T00:00:00.000,Peak,Q114,9382467.6,847860.0,LCL/LTD
8.74,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q12,36969602.4,4229293.0,LCL/LTD
7.24,Queens,1,2015-10-01T00:00:00.000,Peak,Q12,16360120.8,2258949.0,LCL/LTD
9.35,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q12,15420956.4,1649053.0,LCL/LTD
9.01,Queens,2,2015-10-01T00:00:00.000,Peak,Q12,5366145.6,595889.0,LCL/LTD
9.0,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q13,38060971.2,4230051.0,LCL/LTD
8.31,Queens,1,2015-10-01T00:00:00.000,Peak,Q13,17350639.2,2088105.0,LCL/LTD
9.48,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q13,13912264.8,1468197.0,LCL/LTD
9.57,Queens,2,2015-10-01T00:00:00.000,Peak,Q13,5982444.0,625096.0,LCL/LTD
9.14,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q15,8056843.2,881859.0,LCL/LTD
8.14,Queens,1,2015-10-01T00:00:00.000,Peak,Q15,5129582.4,630531.0,LCL/LTD
9.11,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q15,2510690.4,275617.0,LCL/LTD
8.55,Queens,2,2015-10-01T00:00:00.000,Peak,Q15,1004673.6,117521.0,LCL/LTD
8.78,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q15A,7896445.2,898957.0,LCL/LTD
8.3,Queens,1,2015-10-01T00:00:00.000,Peak,Q15A,5676778.8,684157.0,LCL/LTD
9.24,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q15A,2586384.0,279998.0,LCL/LTD
8.99,Queens,2,2015-10-01T00:00:00.000,Peak,Q15A,1146279.6,127524.0,LCL/LTD
10.9,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q16,21255645.6,1949697.0,LCL/LTD
9.88,Queens,1,2015-10-01T00:00:00.000,Peak,Q16,12484184.4,1263945.0,LCL/LTD
11.91,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q16,7523712.0,631593.0,LCL/LTD
11.2,Queens,2,2015-10-01T00:00:00.000,Peak,Q16,2855188.8,254878.0,LCL/LTD
9.0,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q17,100424138.4,11157195,LCL/LTD
7.84,Queens,1,2015-10-01T00:00:00.000,Peak,Q17,54877348.8,7003216.0,LCL/LTD
9.51,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q17,36049946.4,3789787.0,LCL/LTD
9.49,Queens,2,2015-10-01T00:00:00.000,Peak,Q17,15338008.8,1615656.0,LCL/LTD
7.02,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q18,31081906.8,4428570.0,LCL/LTD
6.27,Queens,1,2015-10-01T00:00:00.000,Peak,Q18,18885452.4,3014041.0,LCL/LTD
7.61,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q18,8854473.6,1163846.0,LCL/LTD
7.42,Queens,2,2015-10-01T00:00:00.000,Peak,Q18,3588069.6,483607.0,LCL/LTD
9.69,Queens,1,2015-10-01T00:00:00.000,Off-Peak,Q19,23593003.2,2435814.0,LCL/LTD
8.71,Queens,1,2015-10-01T00:00:00.000,Peak,Q19,11934460.8,1370687.0,LCL/LTD
10.52,Queens,2,2015-10-01T00:00:00.000,Off-Peak,Q19,6098814.0,579945.0,LCL/LTD
10.45,Queens,2,2015-10-01T00:00:00.000,Peak,Q19,3068301.6,293692.0,LCL/LTD
